result_id;user_id;user_level;word_id;word_level;frequency;timestamp;is_correct;time_spent;attempt_number;days_since_last_seen;level_gap;is_hard_word;is_slow_response;is_rare_word;forgetting_risk;user_performance_score
R08469;U048;C2;W0889;A2;medium;2024-04-03;True;6.32;4;11;-4;0;0;0;1;0.9
R03075;U048;C2;W1174;C1;high;2024-04-04;True;6.51;2;2;-1;0;0;0;0;1.0
R04678;U048;C2;W1574;C2;medium;2024-04-05;True;2.4;5;25;0;0;0;0;1;1.0
R00112;U048;C2;W0547;A2;medium;2024-04-06;True;5.3;1;0;-4;0;0;0;0;1.0
R01218;U048;C2;W0547;A2;medium;2024-04-06;True;3.38;1;0;-4;0;0;0;0;1.0
R00746;U048;C2;W0547;A2;medium;2024-04-09;True;4.0;2;3;-4;0;0;0;0;1.0
R06525;U048;C2;W1174;C1;high;2024-04-09;True;3.45;3;5;-1;0;0;0;0;1.0
R02810;U048;C2;W0585;A1;high;2024-04-10;True;8.48;1;0;-5;0;0;0;0;1.0
R07088;U048;C2;W0585;A1;high;2024-04-11;True;5.3;2;1;-5;0;0;0;0;1.0
R01044;U048;C2;W1419;A2;medium;2024-04-13;True;5.25;4;11;-4;0;0;0;1;1.0
R06183;U048;C2;W1618;C1;high;2024-04-16;True;7.66;1;0;-1;0;0;0;0;1.0
R01962;U048;C2;W0547;A2;medium;2024-04-20;True;4.97;4;14;-4;0;0;0;1;1.0
R04504;U048;C2;W1962;C1;high;2024-04-22;True;3.83;1;0;-1;0;0;0;0;1.0
R09360;U048;C2;W1910;A2;low;2024-04-22;True;5.17;1;0;-4;0;0;1;0;1.0
R09558;U048;C2;W1574;C2;medium;2024-04-22;True;4.52;6;17;0;0;0;0;1;1.0
R07478;U048;C2;W1451;C2;low;2024-04-23;False;7.64;1;0;0;0;0;1;0;0.9
R04587;U048;C2;W1481;A2;high;2024-04-25;True;5.68;1;0;-4;0;0;0;0;0.9
R06289;U048;C2;W1151;C1;high;2024-04-25;True;5.9;1;0;-1;0;0;0;0;0.9
R06978;U048;C2;W1481;A2;high;2024-04-28;True;4.31;2;3;-4;0;0;0;0;0.9
R03220;U048;C2;W0547;A2;medium;2024-05-14;True;6.75;5;24;-4;0;0;0;1;0.9
R04514;U049;C2;W0432;A1;low;2024-01-04;True;7.53;1;0;-5;0;0;1;0;1.0
R00283;U049;C2;W0355;A1;high;2024-01-05;True;4.87;1;0;-5;0;0;0;0;1.0
R00570;U049;C2;W0355;A1;high;2024-01-08;True;3.96;2;3;-5;0;0;0;0;1.0
R05956;U049;C2;W0466;A2;high;2024-01-11;True;5.44;1;0;-4;0;0;0;0;1.0
R07643;U049;C2;W0466;A2;high;2024-01-14;True;5.96;2;3;-4;0;0;0;0;1.0
R03351;U049;C2;W1599;A1;low;2024-01-18;True;6.78;1;0;-5;0;0;1;0;1.0
R00395;U049;C2;W0054;A2;medium;2024-01-20;False;9.47;1;0;-4;0;0;0;0;0.8571428571428571
R07554;U049;C2;W1690;B2;low;2024-01-20;True;6.56;1;0;-2;0;0;1;0;0.875
R05506;U049;C2;W0844;A1;low;2024-01-21;True;4.02;1;0;-5;0;0;1;0;0.8888888888888888
R03815;U049;C2;W0077;C1;high;2024-01-22;True;4.59;1;0;-1;0;0;0;0;0.9
R07783;U049;C2;W1690;B2;low;2024-01-22;True;3.07;2;2;-2;0;0;1;0;0.9
R06551;U049;C2;W0844;A1;low;2024-01-24;True;5.25;2;3;-5;0;0;1;0;0.9
R08859;U049;C2;W0438;C1;high;2024-01-28;True;3.51;1;0;-1;0;0;0;0;0.9
R02334;U049;C2;W0565;B1;low;2024-01-29;False;6.45;1;0;-3;0;0;1;0;0.8
R07542;U049;C2;W0565;B1;low;2024-01-30;True;7.3;2;1;-3;0;0;1;0;0.8
R03132;U049;C2;W1670;C2;high;2024-01-31;True;7.69;1;0;0;0;0;0;0;0.8
R08458;U049;C2;W0844;A1;low;2024-01-31;True;4.07;3;7;-5;0;0;1;0;0.9
R03068;U049;C2;W1350;A2;high;2024-02-02;True;5.89;1;0;-4;0;0;0;0;0.9
R03131;U049;C2;W1350;A2;high;2024-02-03;True;2.91;2;1;-4;0;0;0;0;0.9
R01190;U049;C2;W0448;B1;high;2024-02-04;True;8.2;1;0;-3;0;0;0;0;0.9
R07242;U049;C2;W0030;B2;high;2024-02-04;True;4.87;1;0;-2;0;0;0;0;0.9
R07682;U049;C2;W1343;B2;high;2024-02-06;True;4.39;1;0;-2;0;0;0;0;0.9
R08813;U049;C2;W0030;B2;high;2024-02-07;True;4.5;2;3;-2;0;0;0;0;0.9
R00916;U049;C2;W0089;C1;medium;2024-02-09;True;4.77;1;0;-1;0;0;0;0;1.0
R06595;U049;C2;W1585;B2;medium;2024-02-10;True;1.77;1;0;-2;0;0;0;0;1.0
R07024;U049;C2;W1350;A2;high;2024-02-10;True;5.43;3;7;-4;0;0;0;0;1.0
R03831;U049;C2;W0066;B1;high;2024-02-11;True;4.98;1;0;-3;0;0;0;0;1.0
R04154;U049;C2;W0089;C1;medium;2024-02-12;True;3.1;2;3;-1;0;0;0;0;1.0
R07013;U049;C2;W1585;B2;medium;2024-02-13;True;4.0;2;3;-2;0;0;0;0;1.0
R09508;U049;C2;W1609;B1;high;2024-02-13;True;3.89;1;0;-3;0;0;0;0;1.0
R04382;U049;C2;W0843;C1;high;2024-02-14;True;7.38;1;0;-1;0;0;0;0;1.0
R05870;U049;C2;W1489;C1;high;2024-02-14;True;2.9;1;0;-1;0;0;0;0;1.0
R01768;U049;C2;W1804;C1;low;2024-02-15;True;6.74;1;0;-1;0;0;1;0;1.0
R04732;U049;C2;W0618;A1;high;2024-02-15;False;7.46;1;0;-5;0;0;0;0;0.9
R07486;U049;C2;W0916;B2;medium;2024-02-15;True;6.29;1;0;-2;0;0;0;0;0.9
R09730;U049;C2;W1257;B2;high;2024-02-17;True;3.83;1;0;-2;0;0;0;0;0.9
R04618;U049;C2;W1390;A1;high;2024-02-18;True;4.7;1;0;-5;0;0;0;0;0.9
R03916;U049;C2;W1406;B1;high;2024-02-19;True;4.67;1;0;-3;0;0;0;0;0.9
R06475;U049;C2;W0818;B1;high;2024-02-19;True;7.3;1;0;-3;0;0;0;0;0.9
R03560;U049;C2;W1152;A1;high;2024-02-21;True;5.14;1;0;-5;0;0;0;0;0.9
R05256;U049;C2;W1406;B1;high;2024-02-21;True;5.21;2;2;-3;0;0;0;0;0.9
R08324;U049;C2;W1748;C1;high;2024-02-21;True;5.47;1;0;-1;0;0;0;0;0.9
R01134;U049;C2;W1423;A2;medium;2024-02-22;True;4.23;1;0;-4;0;0;0;0;0.9
R01829;U049;C2;W1835;C1;high;2024-02-25;True;4.93;1;0;-1;0;0;0;0;1.0
R03996;U049;C2;W1786;B1;medium;2024-02-25;True;5.97;1;0;-3;0;0;0;0;1.0
R06278;U049;C2;W0120;C2;low;2024-02-26;False;8.46;1;0;0;0;0;1;0;0.9
R03867;U049;C2;W1835;C1;high;2024-02-27;True;4.01;2;2;-1;0;0;0;0;0.9
R05444;U049;C2;W1786;B1;medium;2024-02-27;True;4.74;2;2;-3;0;0;0;0;0.9
R08563;U049;C2;W0072;B1;low;2024-02-27;True;7.19;1;0;-3;0;0;1;0;0.9
R08259;U049;C2;W0876;C1;high;2024-02-28;True;7.44;1;0;-1;0;0;0;0;0.9
R09181;U049;C2;W1043;A1;high;2024-02-29;True;4.82;1;0;-5;0;0;0;0;0.9
R09858;U049;C2;W1917;C1;low;2024-03-01;True;1.0;1;0;-1;0;0;1;0;0.9
R01767;U049;C2;W1699;A1;medium;2024-03-02;True;4.38;1;0;-5;0;0;0;0;0.9
R03276;U049;C2;W0483;C1;high;2024-03-02;True;4.06;1;0;-1;0;0;0;0;0.9
R01895;U049;C2;W1110;B1;medium;2024-03-03;True;6.62;1;0;-3;0;0;0;0;0.9
R02435;U049;C2;W1910;A2;low;2024-03-04;True;5.9;1;0;-4;0;0;1;0;1.0
R02921;U049;C2;W1110;B1;medium;2024-03-04;True;3.86;2;1;-3;0;0;0;0;1.0
R04166;U049;C2;W0483;C1;high;2024-03-04;True;5.59;2;2;-1;0;0;0;0;1.0
R02544;U049;C2;W1910;A2;low;2024-03-05;True;4.41;2;1;-4;0;0;1;0;1.0
R06199;U049;C2;W1928;B1;medium;2024-03-05;True;6.77;1;0;-3;0;0;0;0;1.0
R06859;U049;C2;W1699;A1;medium;2024-03-05;True;6.19;2;3;-5;0;0;0;0;1.0
R08780;U049;C2;W1928;B1;medium;2024-03-07;True;6.26;2;2;-3;0;0;0;0;1.0
R02902;U049;C2;W0628;C1;high;2024-03-10;True;2.66;1;0;-1;0;0;0;0;1.0
R06298;U049;C2;W0483;C1;high;2024-03-10;False;6.8;3;6;-1;0;0;0;0;0.9
R04560;U049;C2;W0628;C1;high;2024-03-11;True;5.16;2;1;-1;0;0;0;0;0.9
R02367;U049;C2;W1454;A2;high;2024-03-13;True;6.08;1;0;-4;0;0;0;0;0.9
R03944;U049;C2;W1426;A2;high;2024-03-16;True;6.58;1;0;-4;0;0;0;0;0.9
R04324;U049;C2;W1927;C2;low;2024-03-17;False;6.9;1;0;0;0;0;1;0;0.8
R08328;U049;C2;W0088;B2;low;2024-03-17;True;4.99;1;0;-2;0;0;1;0;0.8
R09956;U049;C2;W0483;C1;high;2024-03-22;True;6.88;4;12;-1;0;0;0;1;0.8
R00537;U049;C2;W1390;A1;high;2024-03-25;True;5.16;1;0;-5;0;0;0;0;0.8
R05288;U049;C2;W0149;C2;high;2024-03-25;True;6.33;1;0;0;0;0;0;0;0.8
R09727;U049;C2;W1218;B1;high;2024-03-25;False;8.92;1;0;-3;0;0;0;0;0.7
R04653;U049;C2;W1994;B1;high;2024-03-26;True;4.15;1;0;-3;0;0;0;0;0.8
R04761;U049;C2;W1651;B1;high;2024-03-27;True;3.98;1;0;-3;0;0;0;0;0.8
R00330;U049;C2;W0278;B1;medium;2024-03-28;True;6.12;1;0;-3;0;0;0;0;0.8
R05324;U049;C2;W1994;B1;high;2024-03-28;True;2.25;2;2;-3;0;0;0;0;0.8
R01797;U049;C2;W0278;B1;medium;2024-03-31;True;6.6;2;3;-3;0;0;0;0;0.9
R00077;U049;C2;W1080;C1;high;2024-04-01;True;3.97;1;0;-1;0;0;0;0;0.9
R05049;U049;C2;W1952;A2;high;2024-04-01;True;4.37;1;0;-4;0;0;0;0;0.9
R06658;U049;C2;W0864;A2;high;2024-04-02;True;3.65;1;0;-4;0;0;0;0;0.9
R00705;U049;C2;W1080;C1;high;2024-04-04;True;4.96;2;3;-1;0;0;0;0;0.9
R04134;U049;C2;W1854;C2;low;2024-04-07;True;5.87;1;0;0;0;0;1;0;1.0
R01891;U049;C2;W1080;C1;high;2024-04-09;False;9.03;3;5;-1;0;0;0;0;0.9
R09951;U049;C2;W1329;A1;high;2024-04-11;True;3.94;1;0;-5;0;0;0;0;0.9
R08378;U049;C2;W0734;C2;high;2024-04-12;True;4.03;1;0;0;0;0;0;0;0.9
R05110;U049;C2;W1837;A1;low;2024-04-13;False;6.35;1;0;-5;0;0;1;0;0.8
R05901;U049;C2;W0967;B1;medium;2024-04-14;True;3.74;1;0;-3;0;0;0;0;0.8
R08421;U049;C2;W0734;C2;high;2024-04-14;True;6.21;2;2;0;0;0;0;0;0.8
R02691;U049;C2;W0175;B1;high;2024-04-17;True;4.39;1;0;-3;0;0;0;0;0.8
R05268;U049;C2;W0070;A2;medium;2024-04-18;True;6.85;1;0;-4;0;0;0;0;0.8
R05738;U049;C2;W0655;A1;high;2024-04-18;True;5.88;1;0;-5;0;0;0;0;0.8
R01351;U049;C2;W0344;A1;high;2024-04-19;True;7.78;1;0;-5;0;0;0;0;0.8
R05826;U049;C2;W1080;C1;high;2024-04-19;True;7.63;4;10;-1;0;0;0;1;0.9
R08303;U049;C2;W1820;A1;high;2024-04-19;True;6.25;1;0;-5;0;0;0;0;0.9
R05924;U049;C2;W0070;A2;medium;2024-04-20;True;6.34;2;2;-4;0;0;0;0;0.9
R07022;U049;C2;W0344;A1;high;2024-04-20;True;2.4;2;1;-5;0;0;0;0;1.0
R04211;U049;C2;W1164;B2;high;2024-04-24;True;4.79;1;0;-2;0;0;0;0;1.0
R05687;U049;C2;W1021;C1;high;2024-04-24;True;5.06;1;0;-1;0;0;0;0;1.0
R04455;U049;C2;W1164;B2;high;2024-04-25;True;6.76;2;1;-2;0;0;0;0;1.0
R09495;U049;C2;W0344;A1;high;2024-04-25;True;6.35;3;5;-5;0;0;0;0;1.0
R04412;U049;C2;W0010;C2;medium;2024-04-27;True;5.23;1;0;0;0;0;0;0;1.0
R09447;U049;C2;W1494;A2;low;2024-04-27;True;3.4;1;0;-4;0;0;1;0;1.0
R09684;U049;C2;W0267;A2;low;2024-04-28;True;6.96;1;0;-4;0;0;1;0;1.0
R04071;U049;C2;W0273;B1;low;2024-04-30;True;3.43;1;0;-3;0;0;1;0;1.0
R08425;U049;C2;W1837;A1;low;2024-04-30;True;4.4;1;0;-5;0;0;1;0;1.0
R08676;U049;C2;W0659;C1;medium;2024-04-30;True;5.87;1;0;-1;0;0;0;0;1.0
R07622;U049;C2;W0273;B1;low;2024-05-01;False;8.72;2;1;-3;0;0;1;0;0.9
R08854;U049;C2;W1837;A1;low;2024-05-05;True;4.52;3;5;-5;0;0;1;0;0.9
R00207;U050;A1;W0378;C2;medium;2024-01-03;False;19.9;1;0;5;1;1;0;0;0.0
R00507;U050;A1;W0378;C2;medium;2024-01-05;True;16.09;2;2;5;1;1;0;0;0.5
R02008;U050;A1;W1635;C1;low;2024-01-05;False;16.98;1;0;4;1;1;1;0;0.3333333333333333
R03750;U050;A1;W0864;A2;high;2024-01-09;True;5.4;1;0;1;1;0;0;0;0.5
R08410;U050;A1;W1187;A1;high;2024-01-12;False;8.74;1;0;0;0;0;0;0;0.4
R02673;U050;A1;W0800;A1;high;2024-01-14;False;10.44;1;0;0;0;0;0;0;0.3333333333333333
R04636;U050;A1;W0800;A1;high;2024-01-17;True;6.15;2;3;0;0;0;0;0;0.42857142857142855
R00364;U050;A1;W1746;A2;high;2024-01-18;True;5.9;1;0;1;1;0;0;0;0.5
R02594;U050;A1;W1746;A2;high;2024-01-19;True;7.33;2;1;1;1;0;0;0;0.5555555555555556
R05806;U050;A1;W1200;C1;high;2024-01-20;True;14.62;1;0;4;1;1;0;0;0.6
R00079;U050;A1;W1154;C1;high;2024-01-23;False;11.99;1;0;4;1;1;0;0;0.6
R09071;U050;A1;W1200;C1;high;2024-01-23;False;17.94;2;3;4;1;1;0;0;0.5
R00860;U050;A1;W1154;C1;high;2024-01-24;True;11.6;2;1;4;1;0;0;0;0.6
R06515;U050;A1;W1746;A2;high;2024-01-26;True;8.12;3;7;1;1;0;0;0;0.6
R06529;U050;A1;W1825;C2;high;2024-01-28;True;13.41;1;0;5;1;1;0;0;0.7
R07709;U050;A1;W1209;B2;high;2024-01-28;True;11.73;1;0;3;1;0;0;0;0.8
R07732;U050;A1;W1825;C2;high;2024-01-29;True;16.84;2;1;5;1;1;0;0;0.8
R08499;U050;A1;W0639;C1;medium;2024-01-30;False;16.09;1;0;4;1;1;0;0;0.7
R01960;U050;A1;W1633;A1;medium;2024-01-31;False;7.85;1;0;0;0;0;0;0;0.6
R01423;U050;A1;W0048;C2;high;2024-02-01;False;17.85;1;0;5;1;1;0;0;0.5
R02418;U050;A1;W1633;A1;medium;2024-02-01;False;6.58;2;1;0;0;0;0;0;0.5
R07282;U050;A1;W0716;B2;high;2024-02-02;False;13.92;1;0;3;1;1;0;0;0.5
R08571;U050;A1;W0639;C1;medium;2024-02-02;False;15.14;2;3;4;1;1;0;0;0.4
R06828;U050;A1;W1537;A1;high;2024-02-03;True;3.04;1;0;0;0;0;0;0;0.4
R02512;U050;A1;W1743;C1;medium;2024-02-04;False;15.64;1;0;4;1;1;0;0;0.3
R03197;U050;A1;W0048;C2;high;2024-02-04;False;18.0;2;3;5;1;1;0;0;0.2
R07728;U050;A1;W1746;A2;high;2024-02-06;True;7.65;4;11;1;1;0;0;1;0.2
R08806;U050;A1;W1633;A1;medium;2024-02-06;True;5.11;3;5;0;0;0;0;0;0.3
R04496;U050;A1;W1743;C1;medium;2024-02-07;True;13.77;2;3;4;1;1;0;0;0.4
R01514;U050;A1;W1949;C2;high;2024-02-10;False;19.27;1;0;5;1;1;0;0;0.4
R05350;U050;A1;W0764;B2;high;2024-02-10;False;14.81;1;0;3;1;1;0;0;0.4
R08708;U050;A1;W0048;C2;high;2024-02-11;False;15.81;3;7;5;1;1;0;0;0.4
R02148;U050;A1;W1949;C2;high;2024-02-12;False;16.88;2;2;5;1;1;0;0;0.4
R02301;U050;A1;W0158;B2;low;2024-02-17;False;14.43;1;0;3;1;1;1;0;0.3
R07810;U050;A1;W1534;C2;medium;2024-02-17;False;19.69;1;0;5;1;1;0;0;0.3
R08701;U050;A1;W1513;C2;high;2024-02-18;False;18.15;1;0;5;1;1;0;0;0.3
R07794;U050;A1;W0158;B2;low;2024-02-20;False;16.33;2;3;3;1;1;1;0;0.2
R00872;U050;A1;W0406;C1;high;2024-02-21;False;15.86;1;0;4;1;1;0;0;0.1
R05919;U050;A1;W1283;B1;high;2024-02-22;False;16.97;1;0;2;1;1;0;0;0.0
R09812;U050;A1;W1827;A2;high;2024-02-22;False;10.43;1;0;1;1;0;0;0;0.0
R03779;U050;A1;W0406;C1;high;2024-02-23;False;15.95;2;2;4;1;1;0;0;0.0
R02789;U050;A1;W0849;A1;medium;2024-02-24;False;10.13;1;0;0;0;0;0;0;0.0
R05550;U050;A1;W1565;C2;medium;2024-02-24;False;16.55;1;0;5;1;1;0;0;0.0
R01676;U050;A1;W1419;A2;medium;2024-02-25;False;9.66;1;0;1;1;0;0;0;0.0
R02801;U050;A1;W0849;A1;medium;2024-02-26;True;5.15;2;2;0;0;0;0;0;0.1
R07271;U050;A1;W1565;C2;medium;2024-02-26;False;19.61;2;2;5;1;1;0;0;0.1
R02245;U050;A1;W1419;A2;medium;2024-02-28;True;7.43;2;3;1;1;0;0;0;0.2
R09857;U050;A1;W0406;C1;high;2024-02-28;False;16.81;3;5;4;1;1;0;0;0.2
R09370;U050;A1;W1565;C2;medium;2024-03-04;False;18.79;3;7;5;1;1;0;0;0.2
R07127;U050;A1;W1815;B2;high;2024-03-05;False;15.57;1;0;3;1;1;0;0;0.2
R07825;U050;A1;W0962;C2;medium;2024-03-05;False;16.49;1;0;5;1;1;0;0;0.2
R05807;U050;A1;W1419;A2;medium;2024-03-06;True;10.02;3;7;1;1;0;0;0;0.3
R01132;U050;A1;W0904;B2;high;2024-03-07;False;15.03;1;0;3;1;1;0;0;0.3
R08384;U050;A1;W0904;B2;high;2024-03-08;True;10.68;2;1;3;1;0;0;0;0.4
R09542;U050;A1;W0354;C1;low;2024-03-08;True;14.36;1;0;4;1;1;1;0;0.4
R03056;U050;A1;W1403;C2;medium;2024-03-09;False;19.61;1;0;5;1;1;0;0;0.4
R00616;U050;A1;W1626;A2;high;2024-03-10;False;9.38;1;0;1;1;0;0;0;0.3
R06317;U050;A1;W1403;C2;medium;2024-03-12;False;18.67;2;3;5;1;1;0;0;0.3
R01118;U050;A1;W1626;A2;high;2024-03-13;False;8.58;2;3;1;1;0;0;0;0.3
R07929;U050;A1;W0832;B2;medium;2024-03-13;False;15.03;1;0;3;1;1;0;0;0.3
R08560;U050;A1;W0904;B2;high;2024-03-15;False;15.95;3;7;3;1;1;0;0;0.3
R08164;U050;A1;W0190;A2;low;2024-03-17;True;7.0;1;0;1;1;0;1;0;0.3
R02794;U050;A1;W0981;A2;medium;2024-03-18;True;7.33;1;0;1;1;0;0;0;0.4
R01782;U050;A1;W1626;A2;high;2024-03-19;True;7.16;3;6;1;1;0;0;0;0.4
R08112;U050;A1;W1419;A2;medium;2024-03-19;False;9.19;4;13;1;1;0;0;1;0.3
R02983;U050;A1;W1770;A2;high;2024-03-22;True;6.51;1;0;1;1;0;0;0;0.4
R02709;U050;A1;W1482;C2;medium;2024-03-23;False;19.17;1;0;5;1;1;0;0;0.4
R05427;U050;A1;W0632;B2;low;2024-03-23;False;15.83;1;0;3;1;1;1;0;0.4
R06681;U050;A1;W1770;A2;high;2024-03-24;True;7.62;2;2;1;1;0;0;0;0.5
R07945;U050;A1;W0632;B2;low;2024-03-24;False;14.51;2;1;3;1;1;1;0;0.5
R03928;U050;A1;W1216;B2;medium;2024-03-25;False;17.34;1;0;3;1;1;0;0;0.5
R08634;U050;A1;W0904;B2;high;2024-03-27;False;16.39;4;12;3;1;1;0;1;0.4
R00996;U050;A1;W1737;B2;high;2024-03-28;False;13.38;1;0;3;1;1;0;0;0.3
R04971;U050;A1;W1340;C1;high;2024-03-28;False;17.28;1;0;4;1;1;0;0;0.2
R00153;U050;A1;W1058;B2;high;2024-03-31;False;13.87;1;0;3;1;1;0;0;0.2
R08401;U050;A1;W1737;B2;high;2024-03-31;True;11.78;2;3;3;1;0;0;0;0.2
R01869;U050;A1;W1626;A2;high;2024-04-02;False;11.61;4;14;1;1;0;0;1;0.2
R09520;U050;A1;W1058;B2;high;2024-04-02;True;12.98;2;2;3;1;1;0;0;0.3
R05929;U050;A1;W1630;A2;high;2024-04-03;True;7.65;1;0;1;1;0;0;0;0.3
R01031;U050;A1;W1055;B1;medium;2024-04-06;True;7.5;1;0;2;1;0;0;0;0.4
R01365;U050;A1;W1055;B1;medium;2024-04-09;False;9.65;2;3;2;1;0;0;0;0.4
R00977;U050;A1;W0263;B2;low;2024-04-10;False;12.65;1;0;3;1;1;1;0;0.4
R02232;U050;A1;W1115;B2;medium;2024-04-10;False;13.19;1;0;3;1;1;0;0;0.4
R02785;U050;A1;W1115;B2;medium;2024-04-11;False;14.33;2;1;3;1;1;0;0;0.4
R04111;U050;A1;W1303;C1;medium;2024-04-11;False;14.91;1;0;4;1;1;0;0;0.4
R04720;U050;A1;W0453;B1;medium;2024-04-11;False;10.96;1;0;2;1;0;0;0;0.3
R05658;U050;A1;W0453;B1;medium;2024-04-14;False;13.52;2;3;2;1;1;0;0;0.3
R04135;U050;A1;W1664;C2;low;2024-04-17;False;19.33;1;0;5;1;1;1;0;0.2
R06033;U050;A1;W0268;B1;medium;2024-04-17;False;11.95;1;0;2;1;0;0;0;0.1
R03611;U050;A1;W1115;B2;medium;2024-04-18;False;14.62;3;7;3;1;1;0;0;0.0
R06188;U050;A1;W1626;A2;high;2024-04-20;False;10.19;5;18;1;1;0;0;1;0.0
R08415;U050;A1;W0447;A1;high;2024-04-20;True;6.05;1;0;0;0;0;0;0;0.1
R01649;U050;A1;W0162;B1;low;2024-04-23;False;14.07;1;0;2;1;1;1;0;0.1
R04552;U050;A1;W1584;A1;low;2024-04-23;True;5.02;1;0;0;0;0;1;0;0.2
R02856;U050;A1;W0378;C2;medium;2024-04-25;False;16.1;1;0;5;1;1;0;0;0.2
R05378;U050;A1;W1584;A1;low;2024-04-26;False;10.96;2;3;0;0;0;1;0;0.2
R04444;U050;A1;W1756;C1;low;2024-04-27;True;14.15;1;0;4;1;1;1;0;0.3
R02449;U050;A1;W0658;C1;high;2024-04-29;False;16.62;1;0;4;1;1;0;0;0.3
R03054;U050;A1;W0111;A1;medium;2024-04-29;True;5.56;1;0;0;0;0;0;0;0.4
R04457;U050;A1;W0111;A1;medium;2024-04-30;True;3.98;2;1;0;0;0;0;0;0.5
R06665;U050;A1;W1584;A1;low;2024-05-03;False;10.8;3;7;0;0;0;1;0;0.5
R08677;U050;A1;W0111;A1;medium;2024-05-06;False;8.1;3;6;0;0;0;0;0;0.4
R08902;U050;A1;W1626;A2;high;2024-05-07;True;8.02;6;17;1;1;0;0;1;0.5
R06809;U051;B1;W0376;B1;high;2024-01-06;True;6.88;1;0;0;0;0;0;0;1.0
R01531;U051;B1;W1016;B2;medium;2024-01-15;True;6.2;1;0;1;1;0;0;0;1.0
R02792;U051;B1;W1954;B1;medium;2024-01-15;False;6.03;1;0;0;0;0;0;0;0.6666666666666666
R01801;U051;B1;W1016;B2;medium;2024-01-16;False;9.3;2;1;1;1;0;0;0;0.5
R07096;U051;B1;W1954;B1;medium;2024-01-17;True;4.64;2;2;0;0;0;0;0;0.6
R02001;U051;B1;W1366;A2;low;2024-01-22;False;3.98;1;0;-1;0;0;1;0;0.5
R03992;U051;B1;W1016;B2;medium;2024-01-22;False;8.83;3;6;1;1;0;0;0;0.42857142857142855
R06670;U051;B1;W1520;B2;medium;2024-01-29;False;11.44;1;0;1;1;0;0;0;0.375
R07206;U051;B1;W1520;B2;medium;2024-01-30;True;5.99;2;1;1;1;0;0;0;0.4444444444444444
R04924;U051;B1;W1016;B2;medium;2024-02-02;False;8.52;4;11;1;1;0;0;1;0.4
R01582;U051;B1;W0377;A2;high;2024-02-03;True;5.97;1;0;-1;0;0;0;0;0.4
R08347;U051;B1;W0652;B1;high;2024-02-03;False;9.52;1;0;0;0;0;0;0;0.3
R04193;U051;B1;W0618;A1;high;2024-02-07;True;4.15;1;0;-2;0;0;0;0;0.4
R03170;U051;B1;W1873;C2;high;2024-02-09;False;13.48;1;0;3;1;1;0;0;0.4
R03698;U051;B1;W0849;A1;medium;2024-02-10;True;3.36;1;0;-2;0;0;0;0;0.4
R04149;U051;B1;W1873;C2;high;2024-02-11;False;16.49;2;2;3;1;1;0;0;0.4
R08203;U051;B1;W0849;A1;medium;2024-02-11;False;8.44;2;1;-2;0;0;0;0;0.4
R01137;U051;B1;W1810;C1;medium;2024-02-13;True;7.14;1;0;2;1;0;0;0;0.5
R05395;U051;B1;W1810;C1;medium;2024-02-15;False;10.12;2;2;2;1;0;0;0;0.4
R01628;U051;B1;W1972;B2;high;2024-02-19;False;11.38;1;0;1;1;0;0;0;0.4
R03901;U051;B1;W1140;C1;low;2024-02-20;True;9.5;1;0;2;1;0;1;0;0.4
R00919;U051;B1;W0564;B1;medium;2024-02-21;False;9.7;1;0;0;0;0;0;0;0.4
R03873;U051;B1;W1972;B2;high;2024-02-22;False;10.27;2;3;1;1;0;0;0;0.3
R06124;U051;B1;W1810;C1;medium;2024-02-22;False;10.97;3;7;2;1;0;0;0;0.3
R02531;U051;B1;W0564;B1;medium;2024-02-23;True;5.36;2;2;0;0;0;0;0;0.3
R05291;U051;B1;W1140;C1;low;2024-02-23;False;13.86;2;3;2;1;1;1;0;0.3
R05551;U051;B1;W1724;B2;high;2024-02-25;True;7.39;1;0;1;1;0;0;0;0.4
R07586;U051;B1;W0664;B1;medium;2024-02-26;True;6.05;1;0;0;0;0;0;0;0.4
R01573;U051;B1;W0670;B1;medium;2024-02-28;True;5.33;1;0;0;0;0;0;0;0.5
R05034;U051;B1;W1207;C2;high;2024-02-28;False;16.05;1;0;3;1;1;0;0;0.5
R07776;U051;B1;W0309;C2;high;2024-02-28;False;14.33;1;0;3;1;1;0;0;0.4
R04139;U051;B1;W1972;B2;high;2024-02-29;True;6.5;3;7;1;1;0;0;0;0.5
R09480;U051;B1;W0283;C1;high;2024-03-01;False;12.65;1;0;2;1;1;0;0;0.5
R02423;U051;B1;W0670;B1;medium;2024-03-02;True;8.07;2;3;0;0;0;0;0;0.6
R07181;U051;B1;W1016;B2;medium;2024-03-02;False;11.17;5;29;1;1;0;0;1;0.5
R08905;U051;B1;W0309;C2;high;2024-03-02;False;12.87;2;3;3;1;1;0;0;0.5
R04719;U051;B1;W1169;B2;high;2024-03-04;True;7.5;1;0;1;1;0;0;0;0.5
R07245;U051;B1;W1855;A1;high;2024-03-05;True;4.68;1;0;-2;0;0;0;0;0.5
R04122;U051;B1;W0076;C1;low;2024-03-07;True;8.38;1;0;2;1;0;1;0;0.5
R04973;U051;B1;W1929;C1;medium;2024-03-08;True;9.31;1;0;2;1;0;0;0;0.6
